(0.01, 800, 0.3, 5, 7, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 800, 0.75, 3, 5, 300): {'acc': 0.85365853658536583, 'rec': 0.82222222222222219, 'prec': 0.84090909090909094, 'f1': 0.83146067415730329}
(0.0001, 500, 0.5, 2, 7, 300): {'acc': 0.74146341463414633, 'rec': 0.67777777777777781, 'prec': 0.71764705882352942, 'f1': 0.69714285714285718}
(0.0001, 1200, 0.0, 5, 10, 300): {'acc': 0.95609756097560972, 'rec': 0.93333333333333335, 'prec': 0.96551724137931039, 'f1': 0.94915254237288149}
(0.003, 800, 0.5, 7, 7, 300): {'acc': 0.96097560975609753, 'rec': 0.92222222222222228, 'prec': 0.98809523809523814, 'f1': 0.95402298850574718}
(0.0001, 500, 0.75, 3, 5, 300): {'acc': 0.65365853658536588, 'rec': 0.51111111111111107, 'prec': 0.63013698630136983, 'f1': 0.5644171779141105}
(0.01, 500, 0.3, 3, 3, 300): {'acc': 0.91219512195121955, 'rec': 0.85555555555555551, 'prec': 0.93902439024390238, 'f1': 0.89534883720930225}
(0.003, 1000, 0.75, 3, 7, 300): {'acc': 0.87317073170731707, 'rec': 0.81111111111111112, 'prec': 0.8902439024390244, 'f1': 0.84883720930232553}
(0.0003, 1200, 0.5, 10, 5, 300): {'acc': 0.82926829268292679, 'rec': 0.71111111111111114, 'prec': 0.87671232876712324, 'f1': 0.78527607361963181}
(0.003, 1200, 0.1, 5, 7, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 1000, 0.75, 2, 7, 300): {'acc': 0.86341463414634145, 'rec': 0.80000000000000004, 'prec': 0.87804878048780488, 'f1': 0.83720930232558144}
(0.01, 800, 0.0, 5, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 500, 0.75, 3, 7, 300): {'acc': 0.68292682926829273, 'rec': 0.44444444444444442, 'prec': 0.72727272727272729, 'f1': 0.55172413793103448}
(0.003, 1200, 0.3, 10, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 800, 0.5, 5, 10, 300): {'acc': 0.94146341463414629, 'rec': 0.90000000000000002, 'prec': 0.9642857142857143, 'f1': 0.93103448275862066}
(0.0003, 300, 0.1, 10, 15, 300): {'acc': 0.96585365853658534, 'rec': 0.96666666666666667, 'prec': 0.95604395604395609, 'f1': 0.96132596685082872}
(0.001, 1200, 0.75, 10, 15, 300): {'acc': 0.89756097560975612, 'rec': 0.82222222222222219, 'prec': 0.93670886075949367, 'f1': 0.87573964497041423}
(0.0003, 800, 0.75, 3, 7, 300): {'acc': 0.72682926829268291, 'rec': 0.52222222222222225, 'prec': 0.78333333333333333, 'f1': 0.62666666666666671}
(0.001, 1200, 0.75, 3, 3, 300): {'acc': 0.75609756097560976, 'rec': 0.82222222222222219, 'prec': 0.68518518518518523, 'f1': 0.74747474747474751}
(0.0003, 800, 0.75, 2, 7, 300): {'acc': 0.73658536585365852, 'rec': 0.61111111111111116, 'prec': 0.7432432432432432, 'f1': 0.67073170731707321}
(0.0001, 300, 0.1, 5, 3, 300): {'acc': 0.65853658536585369, 'rec': 0.34444444444444444, 'prec': 0.73809523809523814, 'f1': 0.46969696969696967}
(0.01, 800, 0.3, 10, 5, 300): {'acc': 0.98048780487804876, 'rec': 0.97777777777777775, 'prec': 0.97777777777777775, 'f1': 0.97777777777777775}
(0.003, 1200, 0.3, 2, 5, 300): {'acc': 0.98536585365853657, 'rec': 0.97777777777777775, 'prec': 0.9887640449438202, 'f1': 0.98324022346368722}
(0.01, 300, 0.3, 5, 5, 300): {'acc': 0.97073170731707314, 'rec': 0.9555555555555556, 'prec': 0.97727272727272729, 'f1': 0.96629213483146081}
(0.001, 1200, 0.0, 5, 7, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 1000, 0.5, 3, 3, 300): {'acc': 0.8878048780487805, 'rec': 0.90000000000000002, 'prec': 0.85263157894736841, 'f1': 0.87567567567567572}
(0.01, 800, 0.5, 3, 7, 300): {'acc': 0.98536585365853657, 'rec': 0.96666666666666667, 'prec': 1.0, 'f1': 0.98305084745762705}
(0.003, 1000, 0.3, 5, 15, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 1200, 0.1, 2, 15, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 1000, 0.0, 3, 15, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 800, 0.75, 10, 7, 300): {'acc': 0.81951219512195117, 'rec': 0.80000000000000004, 'prec': 0.79120879120879117, 'f1': 0.79558011049723742}
(0.01, 800, 0.0, 5, 3, 300): {'acc': 0.96097560975609753, 'rec': 0.96666666666666667, 'prec': 0.94565217391304346, 'f1': 0.95604395604395598}
(0.001, 1000, 0.1, 7, 15, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
